,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
152,Hendrix College,Conway,AR,0,3,4,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,550.0,690.0,550.0,670.0,,,620.0,610.0,,26.0,32.0,27.0,34.0,25.0,31.0,,,29.0,31.0,28.0,,1287.0,1287.0,0.0,0.0483,0.0,0.0,0.0,0.0,0.0186,0.0,0.0037,0.0,0.0,0.0297,0.0,0.0,0.0706,0.0,0.0,0.2156,0.0149,0.0,0.0483,0.026000000000000002,0.0223,0.0,0.0483,0.0,0.1152,0.0,0.0,0.19699999999999998,0.0,0.0,0.0,0.0,0.0483,0.0297,0.0186,0.0446,0.0,1315.0,0.7392,0.0586,0.0471,0.0471,0.0061,0.0,0.0304,0.0395,0.0319,0.003,1,,21779.0,,,,,,16441.0,16586.0,19313.0,22982.0,27815.0,0.1925,0.8357,,,,0.5038,0.0038,39700.0,0.579,0.529,27000.0,287.037216212134,0.7620320856,,0.6884
154,Jefferson Regional Medical Center School of Nursing,Pine Bluff,AR,0,1,2,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.8361,0.1311,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.5942,,,,,0.6232,0.4478,,,,15880.5,168.82572266877,,,
155,John Brown University,Siloam Springs,AR,0,3,4,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,535.0,645.0,480.0,600.0,480.0,650.0,590.0,540.0,565.0,23.0,29.0,23.0,31.0,22.0,27.0,6.0,8.0,26.0,27.0,25.0,7.0,1173.0,1173.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0,0.0648,0.0405,0.0,0.002,0.0668,0.0,0.0202,0.0385,0.0,0.0324,0.002,0.0,0.0202,0.0202,0.004,0.0223,0.0061,0.0,0.0304,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0911,0.0,0.4838,0.0121,0.0,1661.0,0.7483,0.0283,0.0439,0.0151,0.0096,0.0006,0.062,0.0566,0.0355,0.0843,1,,18777.0,,,,,,13921.0,15999.0,17472.0,20862.0,22669.0,0.2658,0.8328,,,,0.4459,0.1698,45800.0,0.7290000000000001,0.682,20500.0,217.93566416106398,0.7462871287,,0.6332
163,Ouachita Baptist University,Arkadelphia,AR,0,3,3,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,470.0,610.0,480.0,590.0,,,540.0,535.0,,21.0,28.0,21.0,30.0,19.0,26.0,,,25.0,26.0,23.0,,1116.0,1116.0,0.0,0.0,0.0,0.0,0.0888,0.0,0.0059,0.0,0.0799,0.0,0.0,0.003,0.0,0.0,0.0089,0.0266,0.0,0.1213,0.0207,0.0,0.0,0.07400000000000001,0.0503,0.07400000000000001,0.0266,0.0,0.0355,0.0,0.0,0.0296,0.0,0.0,0.0,0.0,0.0888,0.0444,0.1834,0.0385,0.0,1477.0,0.8389,0.0792,0.0427,0.0088,0.0061,0.0007,0.0014,0.0223,0.0,0.0108,1,,20396.0,,,,,,21516.0,14729.0,18120.0,20410.0,22932.0,0.2848,0.7872,,,,0.578,0.0436,41200.0,0.588,0.5760000000000001,21500.0,228.566672168921,0.6861471861,,0.6782
166,University of the Ozarks,Clarksville,AR,0,3,3,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,390.0,500.0,430.0,530.0,400.0,520.0,445.0,480.0,460.0,19.0,24.0,18.0,24.0,17.0,24.0,,,22.0,21.0,21.0,,999.0,999.0,0.0,0.0442,0.0,0.0,0.0265,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0177,0.0442,0.0,0.1239,0.0531,0.0,0.0,0.0,0.0088,0.0,0.0177,0.0,0.0885,0.0,0.0,0.0442,0.0,0.0,0.0,0.0,0.0973,0.0708,0.2478,0.0,0.0,672.0,0.5908,0.0655,0.1086,0.003,0.0089,0.003,0.0476,0.1414,0.0313,0.0074,1,,16344.0,,,,,,13239.0,14183.0,17429.0,19281.0,22900.0,0.4393,0.7428,,,,0.5131,0.0445,33900.0,0.509,0.47200000000000003,20500.0,217.93566416106398,0.59030837,,0.4242
168,Philander Smith College,Little Rock,AR,0,3,3,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,0.0,0.0,0.1679,0.0534,0.0,0.0076,0.0458,0.0076,0.0,0.0229,0.0,0.1069,0.0,0.0458,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.3588,0.0,0.0,764.0,0.0039,0.9215,0.0144,0.0039,0.0,0.0013,0.0223,0.0288,0.0039,0.051,1,,16514.0,,,,,,15764.0,16044.0,16478.0,19433.0,21851.0,0.7483,0.6643,,,,0.7089,0.1421,24400.0,0.408,0.373,30875.0,328.232372242579,0.3868921776,,0.40299999999999997
177,Shorter College,N Little Rock,AR,0,2,2,2,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.3857,0.5717,0.0291,0.0,0.0067,0.0,0.0,0.0,0.0067,0.0852,1,,15321.0,,,,,,15321.0,,,,,0.8941,,0.1967,,0.3714,0.8814,0.7203,,,,27861.0,296.190514106898,0.247311828,0.1428,
178,Williams Baptist College,Walnut Ridge,AR,0,3,3,2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,,,,,,,,,18.0,23.0,17.0,24.0,17.0,23.0,,,21.0,21.0,20.0,,970.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.1889,0.0,0.0,0.0,0.0,0.0,0.0111,0.2111,0.0,0.0778,0.0,0.0,0.0,0.0,0.0,0.1556,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.1111,0.0111,0.0,434.0,0.8157,0.0922,0.0323,0.0,0.0023,0.0023,0.0115,0.0438,0.0,0.0253,1,,15882.0,,,,,,14237.0,14280.0,16386.0,17316.0,19304.0,0.4658,0.5467,,,,0.6303,0.0906,33100.0,0.5479999999999999,0.517,19000.0,201.989152149279,0.6174242424,,0.3843
185,Academy of Chinese Culture and Health Sciences,Oakland,CA,0,4,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,American Academy of Dramatic Arts-Los Angeles,Los Angeles,CA,0,2,2,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,303.0,0.4158,0.099,0.0792,0.0099,0.0033,0.0033,0.0561,0.3267,0.0066,0.0,1,,37247.0,,,,,,35728.0,35572.0,41893.0,40487.0,46043.0,0.3944,,0.6643,,,0.5986,0.1153,32700.0,0.409,0.308,12000.0,127.57209609428101,0.41134751770000005,0.6297,
191,American Baptist Seminary of the West,Berkeley,CA,0,4,4,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,American Film Institute Conservatory,Los Angeles,CA,0,4,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,American Conservatory Theater,San Francisco,CA,0,1,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,28677.0,,,,,,28677.0,,,,,0.0833,,,,,0.0833,0.4167,,,,,,,,
198,Art Center College of Design,Pasadena,CA,0,3,4,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0482,0.0,0.0,0.0711,0.0127,0.0,0.0,0.0,0.1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954,0.0,0.0,0.0,0.0,1897.0,0.1587,0.0148,0.1223,0.3542,0.0032,0.0032,0.0438,0.2899,0.01,0.1349,1,,46080.0,,,,,,39844.0,38426.0,42927.0,50409.0,54270.0,0.3253,0.7888,,,,0.4522,0.3164,53600.0,0.652,0.611,31624.0,336.194997240464,0.6971830985999999,,0.7073
201,Azusa Pacific University,Azusa,CA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,88.0,450.0,560.0,450.0,570.0,,,505.0,510.0,,20.0,26.0,20.0,27.0,19.0,26.0,,,23.0,24.0,23.0,,1035.0,1035.0,0.0,0.0,0.0,0.0053,0.0533,0.0,0.0135,0.0,0.0773,0.0,0.0,0.0029,0.0,0.0,0.0199,0.0773,0.0,0.017,0.01,0.0,0.0,0.0,0.0023,0.0386,0.006999999999999999,0.0,0.1007,0.0,0.0287,0.0427,0.0,0.0,0.0,0.0,0.0644,0.2717,0.154,0.0135,0.0,5770.0,0.414,0.0485,0.3101,0.0924,0.0016,0.0113,0.0804,0.0265,0.0153,0.0886,1,,27257.0,,,,,,22258.0,22699.0,25432.0,27897.0,33236.0,0.3408,0.8690000000000001,,,,0.6211,0.0974,51100.0,0.695,0.6890000000000001,23092.0,245.491236917429,0.6398247056,,0.6939
205,Bethesda University,Anaheim,CA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563,0.0,0.1875,0.0,0.0,293.0,0.0614,0.1672,0.1741,0.5529,0.0,0.0,0.0,0.0205,0.0239,0.3652,1,,11180.0,,,,,,10166.0,13230.0,13879.0,15109.0,15109.0,0.4353,0.5657,,,,0.4137,0.3871,,,,,,0.380952381,,0.5111
206,Biola University,La Mirada,CA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,480.0,610.0,470.0,610.0,490.0,610.0,545.0,540.0,550.0,21.0,27.0,21.0,28.0,20.0,27.0,,,24.0,25.0,24.0,,1093.0,1093.0,0.0,0.0081,0.0,0.0,0.1211,0.0,0.0101,0.0,0.0626,0.0141,0.0,0.005,0.0,0.0,0.0313,0.002,0.0,0.0555,0.0081,0.0,0.0434,0.0212,0.0141,0.0827,0.0081,0.0,0.0898,0.0,0.0,0.0797,0.0,0.0,0.0,0.0,0.11,0.0797,0.1433,0.0101,0.0,4083.0,0.4766,0.0245,0.2028,0.1746,0.0022,0.0029,0.06,0.0309,0.0255,0.0333,1,,30791.0,,,,,,24595.0,25732.0,29007.0,31419.0,37675.0,0.3133,0.8452,,,,0.5982,0.0522,44500.0,0.643,0.619,24188.0,257.14282169404,0.7403017241,,0.7095
210,Phillips Graduate University,Chatsworth,CA,0,4,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,California Institute of Integral Studies,San Francisco,CA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.5286,0.1429,0.1429,0.0143,0.0143,0.0286,0.1,0.0143,0.0143,0.1429,1,,,,,,,,,,,,,0.6078,,,,,0.8431,0.8028,,,0.526,18750.0,199.33140014731498,0.4609375,,
213,California Baptist University,Riverside,CA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,430.0,550.0,420.0,550.0,410.0,530.0,490.0,485.0,470.0,19.0,24.0,18.0,25.0,18.0,25.0,,,22.0,22.0,22.0,,988.0,988.0,0.0,0.0007,0.0,0.0,0.0404,0.0195,0.0052,0.0,0.036000000000000004,0.0494,0.0037,0.0037,0.0,0.0,0.024,0.0502,0.0,0.0382,0.006,0.0,0.024,0.0644,0.0217,0.0135,0.0022,0.0,0.0936,0.0404,0.0127,0.0322,0.0,0.0,0.0,0.003,0.0202,0.191,0.1933,0.0105,0.0,6904.0,0.3834,0.0779,0.3566,0.0474,0.0065,0.0117,0.0563,0.0188,0.0413,0.1486,1,,29047.0,,,,,,24115.0,26575.0,28759.0,31932.0,35263.0,0.5852,0.7604,,0.4909,,0.7356,0.2451,42600.0,0.632,0.596,27000.0,287.037216212134,0.5394831299,,0.6006
214,California College of the Arts,San Francisco,CA,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0954,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.7533,0.0,0.0,0.0,0.0,1516.0,0.2335,0.0561,0.1227,0.1755,0.002,0.0079,0.0,0.3456,0.0567,0.0508,1,,31958.0,,,,,,27467.0,27625.0,29565.0,34683.0,45732.0,0.3157,0.8113,,,,0.4566,0.1553,37200.0,0.56,0.518,27000.0,287.037216212134,0.6337792642,,0.5954
216,California Institute of Technology,Pasadena,CA,0,3,4,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,740.0,800.0,770.0,800.0,730.0,800.0,770.0,785.0,765.0,34.0,36.0,34.0,36.0,35.0,36.0,8.0,10.0,35.0,35.0,36.0,9.0,1555.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2249,0.0,0.0,0.3695,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0723,0.1406,0.0,0.0,0.0,0.0,0.0,0.1767,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,979.0,0.28600000000000003,0.0143,0.1185,0.42700000000000005,0.0,0.0,0.0633,0.0909,0.0,0.0,1,,24702.0,,,,,,3544.0,5652.0,6781.0,21219.0,42977.0,0.1269,0.9763,,,,0.1469,0.002,85900.0,0.805,0.7240000000000001,12178.5,129.469731023684,,,0.9215
217,California Lutheran University,Thousand Oaks,CA,0,3,4,2,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,493.0,590.0,500.0,610.0,490.0,600.0,542.0,555.0,545.0,22.0,27.0,22.0,28.0,22.0,27.0,,,25.0,25.0,25.0,,1107.0,1107.0,0.0,0.0129,0.0,0.0,0.1449,0.0,0.0453,0.0,0.0,0.0103,0.0,0.0091,0.0,0.0,0.0155,0.0336,0.0,0.0867,0.0181,0.0,0.0181,0.0737,0.0052,0.0,0.0233,0.0,0.1268,0.0414,0.0,0.0595,0.0,0.0,0.0,0.0,0.0388,0.0,0.2264,0.0103,0.0,2887.0,0.4752,0.0339,0.2913,0.0509,0.0021,0.0045,0.0731,0.0336,0.0353,0.0423,1,,30329.0,,,,,,24949.0,27061.0,29003.0,31039.0,34803.0,0.2302,0.8453,,,,0.4907,0.1036,54200.0,0.6809999999999999,0.677,21875.0,232.553300171867,0.7060260586,,0.7004
244,California Christian College,Fresno,CA,0,2,2,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.1667,0.0556,0.6111,0.0,0.0556,0.0,0.1111,0.0,0.0,0.3889,1,,8494.0,,,,,,,,8494.0,,,0.7222,,,,,0.5556,0.5,,,,,,,,
247,California Institute of the Arts,Valencia,CA,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,951.0,0.3975,0.0641,0.1388,0.1136,0.0063,0.0021,0.0852,0.1514,0.040999999999999995,0.0168,1,,49256.0,,,,,,47806.0,43779.0,48619.0,51050.0,54643.0,0.2982,0.8786,,,,0.5501,0.1191,37900.0,0.528,0.48700000000000004,27000.0,287.037216212134,0.6650366748,,0.6109
249,California Western School of Law,San Diego,CA,0,4,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,78500.0,0.813,0.836,,,,,
253,Casa Loma College-Van Nuys,Van Nuys,CA,0,2,2,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,0.354,0.0619,0.3407,0.2168,0.0,0.0221,0.0,0.0,0.0044,0.0,1,,18551.0,,,,,,17598.0,17615.0,19165.0,,22990.0,0.5143,,0.5208,,,0.6648,0.573,49600.0,0.7490000000000001,0.645,18320.0,194.760066703936,0.3695380774,0.3846,
254,CET-San Diego,San Diego,CA,0,1,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874,0.0,0.5402,0.0,0.0,0.1724,0.0,0.0,0.0,195.0,0.1333,0.1026,0.6821,0.0308,0.0,0.0256,0.0256,0.0,0.0,0.0974,1,,17528.0,,,,,,17689.0,14872.0,,,,0.4136,,0.7813,,0.6154,0.3665,0.6221,23800.0,0.35,0.32799999999999996,6143.0,65.30628219226439,0.3120107962,0.7175,
255,CET-San Jose,San Jose,CA,0,1,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787,0.0,0.0,0.0,0.0,0.0787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246,0.1475,0.0,0.0,0.0,0.3213,0.0492,0.0,0.0,300.0,0.0467,0.03,0.8367,0.0533,0.0,0.0,0.0333,0.0,0.0,0.0,1,,9432.0,,,,,,9101.0,8794.0,8595.0,16818.0,,0.4141,,0.847,,,0.3519,0.3991,23800.0,0.35,0.32799999999999996,6143.0,65.30628219226439,0.3120107962,0.8501,
256,CET-El Centro,El Centro,CA,0,1,1,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908,0.0,0.2862,0.1743,0.0,0.0,0.3487,0.0,0.0,258.0,0.0078,0.0039,0.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,8615.0,,,,,,8577.0,8836.0,,,,0.444,,0.8769,,,0.09,0.6579,23800.0,0.35,0.32799999999999996,6143.0,65.30628219226439,0.3120107962,0.9153,
257,CET-Colton,Colton,CA,0,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959,0.2877,0.5205,0.0959,0.0,0.0,0.0,0.0,0.0,167.0,0.1796,0.1976,0.5569,0.0,0.012,0.006,0.0479,0.0,0.0,0.018000000000000002,1,,11999.0,,,,,,11934.0,12477.0,12844.0,,,0.6042,,0.8427,,,0.5901,0.6138,23800.0,0.35,0.32799999999999996,6143.0,65.30628219226439,0.3120107962,0.8468,
258,CET-Watsonville,Watsonville,CA,0,1,1,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.1538,0.0,0.0,0.3675,0.1453,0.0,0.0,92.0,0.0217,0.0217,0.9457,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,1,,5989.0,,,,,,5658.0,11615.0,,,,0.34299999999999997,,0.8551,,,0.1401,0.3742,23800.0,0.35,0.32799999999999996,6143.0,65.30628219226439,0.3120107962,0.7045,
259,CET-Salinas,Salinas,CA,0,1,1,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,4338.0,,,,,,4557.0,3462.0,,,,0.2143,,0.6316,,,0.0584,0.3656,23800.0,0.35,0.32799999999999996,6143.0,65.30628219226439,0.3120107962,0.6937,
